Test,PKG,CPU,Time,Code,Code_Type,Compiler,Compiler_Type,Time_comp,Time_comp_cat,Space_comp,Space_comp_cat,Nested_loops,Simple_cond,Complex_cond,Recursion_calls,Source_LOC,NR_functions,NR_param,cyc_comp,Consumption,Energy_label
binary-trees ,71.92216491699219,56.38993835449219,3155.36,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.31210327148438,D
binary-trees ,72.01441955566406,56.36174011230469,3202.75,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.37615966796875,D
binary-trees ,71.8211669921875,56.558685302734375,3147.32,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.37985229492188,D
binary-trees ,71.92587280273438,56.47677612304688,3149.97,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.40264892578125,D
binary-trees ,71.96684265136719,56.438323974609375,3154.79,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.40516662597656,D
binary-trees ,71.93939208984375,56.48561096191406,3153.87,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.4250030517578,D
binary-trees ,71.97720336914062,56.49012756347656,3156.26,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.4673309326172,D
binary-trees ,72.20654296875,56.350830078125,3208.09,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.557373046875,D
binary-trees ,71.81468200683594,56.746856689453125,3090.61,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.56153869628906,D
binary-trees ,72.02012634277344,56.56304931640625,3146.54,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.5831756591797,D
binary-trees ,72.03964233398438,56.54359436035156,3151.42,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.58323669433594,D
binary-trees ,71.98500061035156,56.65599060058594,3129.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.6409912109375,D
binary-trees ,72.09902954101562,56.612258911132805,3203.23,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.71128845214844,D
binary-trees ,72.18907165527344,56.540069580078125,3185.82,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.72914123535156,D
binary-trees ,72.18142700195312,56.5517578125,3230.65,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.73318481445312,D
binary-trees ,72.00486755371094,56.744583129882805,3085.84,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.74945068359375,D
binary-trees ,72.20967102050781,56.55401611328125,3212.46,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.76368713378906,D
binary-trees ,72.16902160644531,56.656524658203125,3160.7,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.82554626464844,D
binary-trees ,72.10795593261719,56.890823364257805,3161.84,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,128.998779296875,D
binary-trees ,72.44174194335938,56.603530883789055,3234.42,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.04527282714844,D
binary-trees ,72.31222534179688,56.77970886230469,3163.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.09193420410156,D
mandelbrot ,71.08856201171875,58.14143371582031,2942.98,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3.0,13.0,9.0,0.0,177.0,7.0,15.0,46.0,129.22999572753906,D
binary-trees ,72.2188720703125,57.01576232910156,3090.29,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.23463439941406,E
binary-trees ,72.6324462890625,56.61253356933594,3199.24,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.24497985839844,E
binary-trees ,72.58396911621094,56.77893066406249,3226.13,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.36289978027344,E
binary-trees ,72.3470458984375,57.017135620117195,3097.95,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.3641815185547,E
binary-trees ,72.56971740722656,56.81541442871094,3211.14,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.3851318359375,E
binary-trees ,72.35235595703125,57.033966064453125,3115.49,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.38632202148438,E
binary-trees ,72.31413269042969,57.0810546875,3099.39,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.3951873779297,E
binary-trees ,72.47561645507812,56.93038940429688,3160.97,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.406005859375,E
binary-trees ,72.61849975585938,56.841888427734375,3222.94,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.46038818359375,E
binary-trees ,73.48309326171875,55.979019165039055,3310.21,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.4621124267578,E
binary-trees ,72.57080078125,56.932174682617195,3197.85,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.5029754638672,E
binary-trees ,72.42105102539062,57.11717224121094,3102.93,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.53822326660156,E
binary-trees ,72.66334533691406,56.91184997558594,3193.22,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.5751953125,E
binary-trees ,72.44613647460938,57.145462036132805,3106.26,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.5915985107422,E
binary-trees ,72.69488525390625,56.97209167480469,3198.45,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.66697692871094,E
binary-trees ,72.60438537597656,57.07086181640625,3145.66,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.6752471923828,E
binary-trees ,72.65924072265625,57.029342651367195,3181.58,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.68858337402344,E
binary-trees ,72.53761291503906,57.15130615234375,3142.96,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.6889190673828,E
binary-trees ,72.5941162109375,57.15666198730469,3137.9,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.7507781982422,E
binary-trees ,72.71775817871094,57.04919433593751,3100.39,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.76695251464844,E
binary-trees ,72.6300048828125,57.16813659667969,3197.53,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.7981414794922,E
binary-trees ,72.59103393554688,57.28234863281249,3108.01,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.87338256835938,E
binary-trees ,72.78399658203125,57.10198974609375,3204.04,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.885986328125,E
binary-trees ,72.63130187988281,57.28919982910156,3123.35,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.92050170898438,E
binary-trees ,72.68392944335938,57.248565673828125,3137.05,C,1,GCC 11.2.0,1,O(d x 2^d),14,O(2^d),9,2.0,3.0,0.0,2.0,102.0,3.0,5.0,7.0,129.9324951171875,E
mandelbrot ,71.41473388671875,58.53208923339844,2936.27,C,1,GCC 11.2.0,1,O(n^2),8,O(n^2),5,3.0,13.0,9.0,0.0,177.0,7.0,15.0,46.0,129.9468231201172,E
