Test,PKG,CPU,Time,Code,Code_Type,Compiler,Compiler_Type,Time_comp,Time_comp_cat,Space_comp,Space_comp_cat,Nested_loops,Simple_cond,Complex_cond,Recursion_calls,Source_LOC,NR_functions,NR_param,cyc_comp,Consumption
n-body ,106.58363342285156,83.84843444824217,5016.68,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,190.43206787109375
n-body ,106.34849548339844,84.13433837890625,5021.07,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,190.4828338623047
n-body ,106.11627197265625,84.63081359863281,5000.51,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,190.74708557128906
n-body ,106.37590026855469,85.14457702636719,4914.71,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,191.52047729492188
n-body ,107.06010437011719,84.67868041992188,5003.25,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,191.73878479003906
n-body ,107.31060791015625,85.73077392578125,4899.92,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,193.0413818359375
n-body ,107.87397766113281,86.25050354003906,5060.76,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,194.12448120117188
n-body ,108.19923400878906,86.25642395019531,4925.68,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,194.45565795898438
n-body ,108.95646667480469,86.68185424804686,4907.74,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,195.63832092285156
n-body ,109.03158569335938,86.91252136230467,4985.22,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,195.94410705566406
n-body ,109.1329345703125,87.1126251220703,4911.8,C,1,GCC 11.2.0,1,(n x nboddies^2),,O(nbodies^2),6,6,11,0,0,146,6,9,33,196.2455596923828
fannkuch-redux ,353.89642333984375,291.42732238769526,13960.5,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,645.3237457275391
fannkuch-redux ,353.6485137939453,291.69000244140625,13958.4,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,645.3385162353516
fannkuch-redux ,353.8219299316406,291.76853942871094,13974.7,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,645.5904693603516
fannkuch-redux ,353.93431091308594,292.0252227783203,13915.4,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,645.9595336914062
fannkuch-redux ,354.41749572753906,291.7525634765625,13988.4,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,646.1700592041016
fannkuch-redux ,354.16697692871094,292.03196716308594,13991.2,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,646.1989440917969
fannkuch-redux ,354.0949249267578,292.27253723144526,13903.4,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,646.3674621582031
fannkuch-redux ,354.3160858154297,292.2301788330078,13981.6,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,646.5462646484375
fannkuch-redux ,354.5625305175781,292.24366760253906,13992.3,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,646.8061981201172
fannkuch-redux ,354.6182403564453,292.3310089111328,14006.0,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,646.9492492675781
fannkuch-redux ,354.3828430175781,292.5800018310547,13906.5,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,646.9628448486328
fannkuch-redux ,354.79014587402344,292.3024444580078,14057.9,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,647.0925903320312
fannkuch-redux ,354.904541015625,292.96925354003906,13949.1,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,647.8737945556641
fannkuch-redux ,354.9505310058594,293.03173828125,13948.0,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,647.9822692871094
fannkuch-redux ,355.42796325683594,292.7754821777344,13974.4,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,648.2034454345703
fannkuch-redux ,355.08229064941406,293.21368408203125,13917.5,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,648.2959747314453
fannkuch-redux ,355.6611328125,293.3558349609375,14027.0,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,649.0169677734375
fannkuch-redux ,355.6071472167969,293.6168365478516,13972.3,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,649.2239837646484
fannkuch-redux ,355.7582244873047,293.64065551757807,13980.9,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,649.3988800048828
fannkuch-redux ,355.9955291748047,293.83445739746094,13979.1,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,649.8299865722656
fannkuch-redux ,356.1888122558594,294.34674072265625,13878.2,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,650.5355529785156
fannkuch-redux ,356.95542907714844,294.8059844970703,13985.0,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,651.7614135742188
fannkuch-redux ,356.9305725097656,295.27107238769526,13865.1,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,652.2016448974609
fannkuch-redux ,358.1025390625,296.2337341308594,13922.0,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,654.3362731933594
fannkuch-redux ,358.2799530029297,296.3331451416016,13946.7,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,654.6130981445312
fannkuch-redux ,359.41070556640625,296.48780822753906,13857.6,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,655.8985137939453
fannkuch-redux ,360.19171142578125,298.3042449951172,13939.8,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,658.4959564208984
fannkuch-redux ,364.5770568847656,299.8633728027344,13931.6,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,664.4404296875
fannkuch-redux ,371.8426818847656,309.0084228515625,13603.4,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,680.8511047363281
fannkuch-redux ,387.46665954589844,329.9664001464844,12776.5,C,1,GCC 11.2.0,1,O(n!),13,O(n),3,3,4,0,0,275,11,26,83,717.4330596923828
bubblesort_slow ,0.1156768798828125,0.0656890869140625,12.161,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.181365966796875
bubblesort_slow ,0.1207733154296875,0.0663299560546875,12.528,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.187103271484375
bubblesort_slow ,0.1187744140625,0.0684967041015625,12.157,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.1872711181640625
bubblesort_slow ,0.124359130859375,0.074371337890625,12.226,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.19873046875
bubblesort_slow ,0.1357879638671875,0.0647735595703125,12.221,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2005615234375
bubblesort_slow ,0.125823974609375,0.0756988525390625,12.241,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2015228271484375
bubblesort_slow ,0.126373291015625,0.07598876953125,12.241,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.202362060546875
bubblesort_slow ,0.127349853515625,0.0774688720703125,12.081,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2048187255859375
bubblesort_slow ,0.127593994140625,0.0772705078125,12.208,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.204864501953125
bubblesort_slow ,0.1279144287109375,0.078125,12.087,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2060394287109375
bubblesort_slow ,0.1291656494140625,0.079345703125,11.997,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2085113525390625
bubblesort_slow ,0.13043212890625,0.080352783203125,12.17,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.210784912109375
bubblesort_slow ,0.14013671875,0.073211669921875,12.169,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.213348388671875
bubblesort_slow ,0.1336212158203125,0.083740234375,11.915,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2173614501953125
bubblesort_slow ,0.13580322265625,0.0855865478515625,12.123,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2213897705078125
bubblesort_slow ,0.15716552734375,0.075408935546875,13.052,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.232574462890625
bubblesort_slow ,0.142730712890625,0.0923614501953125,12.159,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2350921630859375
bubblesort_slow ,0.1432647705078125,0.0929718017578125,12.213,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.236236572265625
bubblesort_slow ,0.14794921875,0.0977630615234375,12.17,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2457122802734375
bubblesort_slow ,0.150970458984375,0.1007537841796875,12.192,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2517242431640625
bubblesort_slow ,0.1555633544921875,0.1011199951171875,12.134,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.256683349609375
bubblesort_slow ,0.175689697265625,0.0843353271484375,22.478,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2600250244140625
bubblesort_slow ,0.1612548828125,0.1112060546875,11.948,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2724609375
bubblesort_slow ,0.1683807373046875,0.1138763427734375,12.239,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.282257080078125
bubblesort_slow ,0.1720733642578125,0.1220703125,12.131,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.2941436767578125
bubblesort_slow ,0.204986572265625,0.155029296875,12.027,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.360015869140625
bubblesort_slow ,0.2751922607421875,0.1427459716796875,32.1,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.417938232421875
bubblesort_slow ,0.34869384765625,0.2164764404296875,20.676,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.5651702880859375
bubblesort_slow ,0.386138916015625,0.2037811279296875,42.42,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.5899200439453125
bubblesort_slow ,0.4063873291015625,0.23309326171875,42.243,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,1,10,2,1,4,0.6394805908203125
bubblesort_upd2 ,0.5537109375,0.4158172607421875,32.589,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,0.9695281982421875
bubblesort_upd2 ,0.5687713623046875,0.4277191162109375,32.749,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,0.996490478515625
bubblesort_upd2 ,0.5687408447265625,0.4302978515625,32.247,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,0.9990386962890625
bubblesort_upd2 ,0.5694732666015625,0.4303741455078125,32.515,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,0.999847412109375
bubblesort_upd2 ,0.5700531005859375,0.433197021484375,32.487,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.0032501220703125
bubblesort_upd2 ,0.57080078125,0.432769775390625,32.212,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.003570556640625
bubblesort_upd2 ,0.571014404296875,0.4331817626953125,32.472,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.0041961669921875
bubblesort_upd2 ,0.575408935546875,0.4341278076171875,32.999,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.0095367431640625
bubblesort_upd2 ,0.57696533203125,0.43310546875,32.729,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.01007080078125
bubblesort_upd2 ,0.5804290771484375,0.4349517822265625,33.963,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.015380859375
bubblesort_upd2 ,0.610321044921875,0.455474853515625,36.288,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.0657958984375
bubblesort_upd2 ,0.6134185791015625,0.4697265625,32.364,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.0831451416015625
bubblesort_upd2 ,0.6299285888671875,0.4923553466796875,32.834,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.122283935546875
bubblesort_upd2 ,0.6798095703125,0.45050048828125,42.337,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.13031005859375
bubblesort_upd2 ,0.6365814208984375,0.4994659423828125,32.705,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.13604736328125
bubblesort_upd2 ,0.6391448974609375,0.50048828125,32.729,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.1396331787109375
bubblesort_upd2 ,0.639556884765625,0.5023193359375,32.38,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.141876220703125
bubblesort_upd2 ,0.64068603515625,0.5020751953125,32.809,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.14276123046875
bubblesort_upd2 ,0.6524810791015625,0.493499755859375,32.777,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.1459808349609375
bubblesort_upd2 ,0.6339874267578125,0.5137939453125,32.379,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.1477813720703125
bubblesort_upd2 ,0.646026611328125,0.504669189453125,32.108,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.15069580078125
bubblesort_upd2 ,0.6450042724609375,0.505828857421875,32.105,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.1508331298828125
bubblesort_upd2 ,0.6539764404296875,0.5153350830078125,32.223,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.1693115234375
bubblesort_upd2 ,0.6498870849609375,0.524627685546875,32.502,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.1745147705078125
bubblesort_upd2 ,0.6599273681640625,0.5175628662109375,32.633,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.177490234375
bubblesort_upd2 ,0.702178955078125,0.4853973388671875,34.679,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.1875762939453125
bubblesort_upd2 ,0.6749267578125,0.529937744140625,32.334,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.204864501953125
bubblesort_upd2 ,0.7408905029296875,0.4769439697265625,42.912,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.21783447265625
bubblesort_upd2 ,0.7799835205078125,0.4656829833984375,52.499,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.24566650390625
bubblesort_upd2 ,0.7703094482421875,0.5020751953125,62.749,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,2,0,2,15,3,2,7,1.2723846435546875
bubblesort_upd ,2.06353759765625,1.5113677978515625,114.378,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.5749053955078125
bubblesort_upd ,2.0525360107421875,1.5958099365234375,104.163,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.648345947265625
bubblesort_upd ,2.0952301025390625,1.553955078125,125.047,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.6491851806640625
bubblesort_upd ,2.05828857421875,1.6029205322265625,103.514,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.6612091064453125
bubblesort_upd ,2.0860595703125,1.614990234375,104.326,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7010498046875
bubblesort_upd ,2.0905914306640625,1.616363525390625,106.485,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7069549560546875
bubblesort_upd ,2.0905303955078125,1.6185150146484375,104.467,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.70904541015625
bubblesort_upd ,2.089874267578125,1.62213134765625,103.501,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.712005615234375
bubblesort_upd ,2.0916595458984375,1.6234893798828125,103.891,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.71514892578125
bubblesort_upd ,2.0843048095703125,1.632965087890625,103.763,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7172698974609375
bubblesort_upd ,2.0918121337890625,1.626007080078125,103.633,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7178192138671875
bubblesort_upd ,2.100311279296875,1.624420166015625,105.898,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7247314453125
bubblesort_upd ,2.1026153564453125,1.6310882568359375,104.224,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.73370361328125
bubblesort_upd ,2.1223907470703125,1.6463775634765625,104.747,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.768768310546875
bubblesort_upd ,2.1336669921875,1.637603759765625,106.16,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.771270751953125
bubblesort_upd ,2.15435791015625,1.6201019287109375,123.709,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7744598388671875
bubblesort_upd ,2.126007080078125,1.654693603515625,103.976,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.78070068359375
bubblesort_upd ,2.15362548828125,1.628326416015625,104.245,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.781951904296875
bubblesort_upd ,2.1255950927734375,1.659027099609375,103.932,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7846221923828125
bubblesort_upd ,2.1360931396484375,1.66204833984375,107.975,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.7981414794921875
bubblesort_upd ,2.1420440673828125,1.671356201171875,104.118,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.8134002685546875
bubblesort_upd ,2.194244384765625,1.6428070068359375,104.015,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.8370513916015625
bubblesort_upd ,2.142333984375,1.698150634765625,103.507,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.840484619140625
bubblesort_upd ,2.1585845947265625,1.69390869140625,103.503,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.8524932861328125
bubblesort_upd ,2.16998291015625,1.6835479736328125,103.376,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.8535308837890625
bubblesort_upd ,2.2129058837890625,1.6594696044921875,123.702,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.87237548828125
bubblesort_upd ,2.1765594482421875,1.7015533447265625,105.3,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.87811279296875
bubblesort_upd ,2.179779052734375,1.698883056640625,103.627,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.878662109375
bubblesort_upd ,2.2574615478515625,1.682525634765625,133.273,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.9399871826171875
bubblesort_upd ,2.349609375,1.6416168212890625,103.828,Haskell,2,GHC 8.10.7,2,O(n^2),8,O(n^2),5,1,1,0,2,14,3,2,6,3.9912261962890625
reverse-complement ,21.468353271484375,15.889938354492188,1143.34,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,37.35829162597656
reverse-complement ,23.09912109375,18.080474853515625,1082.26,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,41.179595947265625
reverse-complement ,23.633102416992188,18.07797241210937,1121.91,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,41.71107482910156
reverse-complement ,23.514877319335938,18.43959045410156,1071.85,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,41.9544677734375
reverse-complement ,23.464385986328125,18.610900878906246,1063.13,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,42.075286865234375
reverse-complement ,23.908477783203125,18.63339233398437,1112.12,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,42.5418701171875
reverse-complement ,23.847549438476562,18.81553649902344,1032.39,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,42.6630859375
reverse-complement ,24.217041015625,18.70591735839844,1101.99,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,42.92295837402344
reverse-complement ,24.302108764648438,18.707565307617188,1215.83,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.009674072265625
reverse-complement ,24.080795288085938,18.968566894531246,1092.28,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.04936218261719
reverse-complement ,24.58575439453125,18.571319580078125,1211.52,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.157073974609375
reverse-complement ,24.433868408203125,18.830474853515625,1082.74,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.26434326171875
reverse-complement ,24.17376708984375,19.179107666015625,1082.67,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.352874755859375
reverse-complement ,24.19158935546875,19.299819946289062,1053.6,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.49140930175781
reverse-complement ,24.196029663085938,19.323257446289062,1031.29,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.519287109375
reverse-complement ,24.619125366210938,19.28779602050781,1052.42,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.90692138671875
reverse-complement ,24.462371826171875,19.45350646972656,1061.29,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,43.91587829589844
reverse-complement ,24.580276489257812,19.828109741210938,1021.29,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,44.40838623046875
reverse-complement ,24.648239135742188,19.778060913085938,1041.73,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,44.426300048828125
reverse-complement ,24.795562744140625,19.84242248535156,1062.31,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,44.63798522949219
reverse-complement ,25.334030151367188,19.598068237304688,1132.15,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,44.932098388671875
reverse-complement ,25.27703857421875,19.676208496093754,1091.88,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,44.9532470703125
reverse-complement ,25.043258666992188,20.04530334472656,1041.55,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,45.08856201171875
reverse-complement ,25.418502807617188,20.033508300781246,1021.57,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,45.45201110839844
reverse-complement ,25.870635986328125,20.389236450195312,1052.65,Haskell,2,GHC 8.10.7,2,O(n x m),6,O(m),11,1,6,3,0,68,9,14,12,46.25987243652344
